id,sentence1,label
862,im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem,sadness
863,@user The @user had a good one but then the reporter quit. #sad,sadness
864,@user just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything,sadness
865,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,anger
866,never afraid to start over,optimism
867,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,anger
868,And I won't even get started with Hillary and her fancy fundraisers! #depressing,sadness
869,@user forest gate u could see he was a bully cunt big bald cunt his mates looked in shock when I hit him and didn't do shit when he,anger
870,#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak,anger
871,#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky,optimism
872,to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside,sadness
873,Very depressing seeing my whole fam packing to go on holiday tomorrow and I'm just staying here 🙃,sadness
874,schneiderlin taking his revenge for the 2 fouls,anger
875,Lol little things like that make me so angry x,anger
876,"Cuddling literally kills depression, relieves anxiety, and strengthens the immune system.",optimism
877,@user @user varsity pine riding,joy
878,This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can't and it's in #spokeword,joy
879,"@user  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @user @user #BBCTW",anger
880,@user @user And the dreadful Franglaise.,anger
881,@user Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers,sadness
882,Watch this amazing live.ly broadcast by @user  #musically,joy
883,"@user May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class.",joy
884,I hate it when im singing and some idiot thinks they can just join in with me like...this is not fcking glee #MeanRikonaBot,anger
885,Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout,sadness
886,People often grudge others what they cannot enjoy themselves.,anger
887,"Yeah I'm hot nigga, they say im burning uhhhhh",anger
888,"They want as police state, they are fearful imbeciles..@interpretingall @user @user @user",anger
889,"Lmboo , using my nephew for meme #hilarious",joy
890,@user I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned,anger
891,"@user Event started! everyone is getting ready to travel to the lake of rage, where everything glows",anger
892,@user #fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!,anger
893,$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.,anger
894,@user ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous,joy
895,@user @user had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️,joy
896,@user and have social anxiety. There is many awkward things wrong with me. 😄,joy
897,@user @user the struggle is real. Whoa! I worry for the younger generation 💔,sadness
898,matt and i just did a psychological study on provocation in abusive relationships.,optimism
899,@user @user ya and the d was what I was most confident about..... our offense is as good as it's been in 20 years...our d sucks,anger
900,"@user gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-",anger
901,Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate,anger
902,"@user can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund",anger
903,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again...",anger
904,@user switch host no bullet rage.,anger
905,a #monster is only a #monster if you view him through #fear,optimism
906,@user don't leave me,sadness
907,@user fucking hell mate absolute nightmare 😓,anger
908,"Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18",joy
909,"Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life",joy
910,Think Val might be going this week. I'll have to take the rest of the week off work to mourn. I'm sure they'll understand. #GBBO,sadness
911,"@user appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one",anger
912,@user @user @user @user @user @user @user @user @user it's an insult.,anger
913,im so gloomy today,sadness
914,@user the red one would look super pretty with a bronzy glowy nude lip makeup look! 3rd black would be pretty with a dark lip! 😍,joy
915,@user @user USA was embarrassing to watch. When was the last time you guys won a game..?  #joke,anger
916,I can already tell this programme is going to infuriate me #ExtremeWorld,anger
917,Watch this amazing live.ly broadcast by @user #lively #musically,joy
918,When will the weeks full of Mondays end??,sadness
919,More #checking at #work today\n\n#coffee #drank and now it's #down to some #serious #business \n\n#Thursday bring on #Friday,joy
920,whats with these boxes when i search google on chrome #horrible #distracting,anger
921,Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready.,sadness
922,10 minutes with an incense and all I get is 2 Rattatas. 😂#PokemonGO,anger
923,@user I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔,anger
924,"Sounds like Donald Trump has spent today just making extra, extra sure he'd get those frightened white, conservative, racist votes.",anger
925,so lost i'm faded,sadness
926,You don't know what to expect by Brendon's video lmao LA devotee video got me shook,joy
927,Anyone else find @user 'anniversary windows 10 update 1607' a Complete #nightmare,anger
928,@user Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible,anger
929,@user @user It's hilarious,joy
930,"Friday is here, and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa #haunt",joy
931,@user [he gives a gleeful squeak and wraps around you] All mine!,joy
932,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness,sadness
933,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible,anger
934,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #lol  #punny",joy
935,"@user whats with the 50p a minute charge to 150, insult to injury",anger
936,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking,anger
937,"@user @user Yep, as I pointed out before, it's the politics of loathing. That's why the big candidates are so horrible.",anger
938,"@user @user hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay #blues",sadness
939,"If I spend more than £10 in shimmy on £1 drinks I'll be raging, but we all know it's gonna happen",anger
940,Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.,optimism
941,@user Old age?! No hope for the rest of us. Destined to become deatheaters by 50,anger
942,"Rojo is just terrible, how is he in our team 😂😂",anger
943,aaahhhh! a little @user to soothe the soul. #music #blues,joy
944,The whole idea f a nation revolves around Kashmir &amp; global terrorism: evrn don't care their kids dying of hunger. #NawazFightsForKashmir,sadness
945,Need advice on how to get out of this rut!!!! #depressing #needmotivation,sadness
946,I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed #bitter,anger
947,@user looks that way. But let's think about Rohan last week ... #optimism,optimism
948,Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL,joy
949,I don't think it's fully sunk in that Val is gone yet,anger
950,@user lol. Love it when you aggravate Juan. Keep up the good work. Lol,joy
951,@user @user wat an irony? #Pakistan lecturing the world on curbing,anger
952,@user cheer up chuck😘,joy
