id,sentence1,label
1335,bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand,not-hate
1336,@user Alabama ain't called part of The Bible Belt for nothing.50 yrs ago they would have ------- her.250 yrs ago she'd been ------ at the -----.Hey that is progress in the right direction although glacier like.,not-hate
1337,Bitches better stop wearing bonnets in public. Put a fucking hat on if you’re a lazy cunt like me. That’s what I do.,hate
1338,New blog post: ZX81 internal 16K RAM upgrade in a way which is reversible should you want to go back to the stock 1K,not-hate
1339,wahhh not all men /: praise me for not assaulting women /: make this about ME /:,not-hate
1340,@user HE SUFFERS FROM MENTAL GLITCHES---DEMENTIA?,not-hate
1341,Interesting read from our Chief Economist on how @user enhances U.S. economic growth. Learn more here: @user,not-hate
1342,You talked to me as if Im some super skank up in a bunch ! Who tf do u think u r ? Honestly ? Not one boy has talked to me like that everrrr ! You disgust me man ! No respect what so ever ! & your dirty dick aint getting shit !,not-hate
1343,"This little boy blew his shofar to welcome the new immigrants arrive home in Israel. Arriving from the US, Russia, France, Argentina and Brazil! WATCH the story here: #ShabbatShalom",not-hate
1344,Secondhand smoke exposure accounts for thousands of stillbirths in developing countries,not-hate
1345,@user Wanna speak down to my girl bitch then step up big nose ass bitch. Saw that shit off.,hate
1346,Germany has a big imported antisemitismproblem. Many fanatic muslims make demonstrations against Jews. This is the fruit of Merkel imigration policy.,hate
1347,@user I don't care even if you cook those illegals for breakfast #DeportThemAll #BuildTheWall #IllegalAliens #NoDACA #MAGA #Trump2020,hate
1348,"Iranians either entered via Greece or Serbia, which recklessly grants visas to Iranians.  Some Iranians now fly into SerbiaðŸ‘‰then leave for richer state in EU. Indirect support of illegal migration must end or others must impose sanctions on Serbia to adjust attitude.@euronews",hate
1349,"As EU leaders prepare to discuss migration, here's a succinct roundup of all the things they could do to protect refugee and migrant rights while controlling their borders @user",not-hate
1350,When you stick it in the wrong hole on 'accident',not-hate
1351,@user Love the uniforms. So classy when compared with hysterical women protesters.,hate
1352,@user @user Hata maasai wako na aids you stupid son of a bitch. Luos are the ones who live lavish lifestyle in Kenya while u live like bedbugs. Puga,not-hate
1353,"@user @user Dont relent! Nuclear option! Crush the liberal scourge, Mr. President! Make the bleeding stop!#BuildThatWall #HuntThemDown #ImmigrantsGoBack#AmericaIsFull#WhereDoISendTheCheck",hate
1354,"Let’s talk about immigrants fighting fires - not starting them: (photo: Marcus Yan, Los Angeles Times)",not-hate
1355,Austria - locals call to deport migrants after hundreds of Muslims take to streets to embrace Hezbollah - Free Speech Time - @user,hate
1356,@user How does a wretched ugly BITCH show joy at being a wretched bitch. Wilson crawl into ur hole & disappear,hate
1357,Heard that's ur bitch but that lil whore a bopper 😂😂😂,hate
1358,"""Negative perceptions of the impact have not generated significant hostility toward the refugees. Many Jordanians continue to sympathize with the refugees and to support policies that would assist them.Â """,not-hate
1359,"I visited a place here in Delhi where a community of Rohingya refugees live and they told us so many sad stories about their struggle. The fact that they can’t go home and can’t be safe at places they seek asylum at, is just.. heartbreaking.. we should do better",not-hate
1360,Hope this group and any members are placed on a security watch list and not the immigration list.... CBC News,not-hate
1361,Once again: we call upon the government of Cameroon to refrain from carrying out further forced returns of Nigerian refugees and asylum-seekers.,not-hate
1362,I like my women like I like my laptop .. on my dick,hate
1363,"beg for your fingers inside my tight little pussy, i promise it's only wet for you. maybe i'll also beg you to choke me, or spa... don't think you've earned any of these things angel. demanding subs sigh only beaten by bratty su...",not-hate
1364,"I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?)",not-hate
1365,@user @user - hey @user @user @user we the people still insist on the WALL & #endDACA #endillegalimmigration & stop low wage programs & #supportEverify!!!!,hate
1366,@user HAHAH thank you hoe-nah!! ((-:,not-hate
1367,We need to cut them off and get them out of here. #BuildThatWall #MAGA #POTUS.,hate
1368,anti immigrant hardliner as @user just described Kris Kobach -- I guess that's liberal news media spin for supporting the enforcement of border laws,not-hate
1369,@user Hard to Take IDS on Europe when he never once apologised for his  parties assault on the poor or admit migration causes it,not-hate
1370,"Its forbidden to follow Soros in Hungary the parliament decides there. All foreign NGOs have to go out of Hungary otherwise the can go for 1 year into prison.This is the first step to hold indenpendce from  these people, which like to destroy Europe by refugees, Orban says.",not-hate
1371,Two migrants die on boat left adrift by Libya coast guard: charity,not-hate
1372,@user Boner killer? Hardly! I’m sure you’ve heard the joke about the best part of having sex with a preggo.,not-hate
1373,Reformed this what does it mean by reforming to bring red carpet for illegal immigrant to walk across the border,not-hate
1374,"Lang and his family foundation gave a $100,000 grant to a partnership with Immigrant Justice Corps.",not-hate
1375,ALL YOU PUSSY BOYS FALL BACK!,not-hate
1376,If women want equailty they should be drafted into war. See how that feels!!!,hate
1377,Constructing a Mental Hospital Prior To Ram Temple would be Much Appreciated At Least You Will Be Treated For Your Prolonged Mental Illness.,not-hate
1378,That moment when you wanna go crawl in a hole and stay down there forever #rightnow #FridayThe13th #curbsarenotmyfriend,not-hate
1379,Nude sunbathers stunned as migrants storm beach...,not-hate
1380,@user This bitch will be rape by Trump too and then denie it.,hate
1381,My uncle Vern said women get their peiods because it's the only way God could get rid of some of their evil #womenareevil #evilwomen!!,hate
1382,#PatriotsUnited #MAGA #BuildThatWall #BuildTheWall we all need to sign this since we are all on Twitter whining about it @user,hate
1383,@user @user @user Hysterical? You said mentoring young women (>50% of student pop) is a peri…,not-hate
1384,"Sometimes, all you have to do is just let out the rope.. #FeminismIsCancer",hate
1385,@user Lets fuck whore stepmom bitch style,hate
1386,"@user @user #ICE at all voting booths! Deport all illegals , report the employers that are hiring them! They take our IDs vote in our elections and are a drain on our resources not to mention the drugs and murder. We are tired of it #Bu",hate
1387,@user @user or not *legal* but a complaint beyond the school itself... which just seems ridiculous in the 21st Century...,not-hate
1388,"one of my mottos is “leave people alone” aka leave me alone, leave vegans alone, leave the lgbtq+ community alone, leave poc alone, leave immigrant children alone, leave britney alone just mind ya business they dont have time 4 u they have their own business to worry about omgbye",not-hate
1389,Please consider acting today. This is #ImmigrantHeritageMonth and #RefugeeAwarenessMonth. It's time to speak up on behalf of those who need an advocate.,not-hate
1390,Every white uterus that does not post a REFUGEES WELCOME sign shall be deemed racist.,not-hate
1391,"@user @user So triggered, its ok snowflake, you are the only bitch here. typical redneck inbred rape sup…",hate
1392,Fool me once shame on you. Pussy ho you wont fool me again.,not-hate
1393,"These people are not your friends. They are true .@realDonaldTrump supporters who hate people color, Hispanics, immigrants and women.",hate
1394,Wtf you're a skank bitch,hate
1395,@user #BuildThatWall So they can keep tunneling under the Border.,hate
1396,@user Sad to see Govt inaction on deportation of Rohingyas&amp;other illegal migrants. Big threat to National security.Creating filth,not-hate
1397,"@user ok if #NotAllMen is bad. Next time I hear that a girl cheated, I'll assume that women are systemically pr…",hate
1398,"In each country of world must be established camps for refugees. There within 7 days it will finally decided, they can stay or go home.If they dont like to go home they should get only few food and had to stay there forever.",not-hate
1399,@user @user Go back to your hole you fucking roach.,not-hate
1400,When your Jewish friend tells you what she gave up for Lent...,not-hate
1401,"I make in a day what u make a month, n roll yo pros in a Haitian blunt, Take the bitch call wifey n make her slut 👅 @user",hate
1402,"I promise you: Everybody plays the lottery. Uh, no. Only the innumerant. It is going to be VERY hard for the @user to cover this woman. She tosses out lunacies not often seen in state wide candidates. Abt 6 fringe positions in this one stop. #gapol #gagov",not-hate
1403,"He's been convincing towns and cities to hire him to deal with their immigrant and 'voting' problems, seen them get sued, and walks away lining his pockets.  The perfect Trump candidate.",not-hate
