id,sentence1,label
1007,He has all the virtues I dislike and none of the vices I admire.|Winston Churchill,non_irony
1008,@user @user Nice smile,irony
1009,@user @user Chortle. Would he have liked Palmer?,non_irony
1010,"@user @user zero place for that. when the karma train finds Raiola, I hope it has a full head of steam",non_irony
1011,"Im aware that NYE celebrations are usually laiden with false expectations,I'll just be happy to close the door and kick 2014's arse thru it.",non_irony
1012,"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#...",non_irony
1013,What a good way to start the New Year..|,irony
1014,Oh sprints I love you,irony
1015,idk what I love more how cold my western civ class is or western civ.,irony
1016,".@toppscards I couldn't find the letter in my binder, but I did find these!",non_irony
1017,#NYPD  😟😕😢😪😞 not cute #NYPDMutiny I am sure the citizens feel real safe  you showed us who you are.,irony
1018,yeah English stop saying Jane's word,non_irony
1019,My favorite color is every color.,non_irony
1020,@user @user true n that's y we r jaded EVERY YEAR,non_irony
1021,@user n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.,irony
1022,Coin ! WatcherOnAWall: Anyone else find it sad that we have to remind Conservative Republicans that Torture is wrong? #TortureReport ...,irony
1023,"@user @user when did you get so cynical, Karna!?!?",non_irony
1024,"dude said I better think hard , so he can take me to cheddars lmao !",irony
1025,@user Pierce had 34. What's wrong with 36?,non_irony
1026,"@user @user @user I'm trying to decide if that cover says ""lonely widower' or not.",irony
1027,@user wtf thanks for saying bye,irony
1028,Gym and I are gonna have a reeeaaalll nice date tomorrow.  #imgoingtostruggle #VSFS2014,irony
1029,"Yoga pants, a sweatshirt, and nikes, am I @user yet? 😂",non_irony
1030,"@user I learned that if you want to make it bad enough, no matter how bad it is, you can make it. -Gale Sayers  #Wise",non_irony
1031,I got tampons!,irony
1032,@user Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!,non_irony
1033,"You missed it @user I just watched #GoT the rains of castamere, Rob Stark and his entourage all die :-(",non_irony
1034,Such a great damn day.,irony
1035,"juugin everything, niggas got warrants to pay",irony
1036,Taking the bike through rainy and cold dark streets to the dentist. Yaaaay. #Somuchfun,irony
1037,Me when I think I can do a cartwheel!,irony
1038,@user @user #goodgrief he may already have gone a little too far with those eyebrows!,non_irony
1039,Nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots,irony
1040,"Well, weekend is over!|Now it's #TwitterTime again :D|Have a nice monday!|",irony
1041,The Penguins cancelled their morning skate today...due to icy conditions.  #butseriouslytheroadsarebad,irony
1042,"Well, my nmu computer just took a poop on me :/ hopefully it will start back up later.. #whatDoIExpect #NMUComputersAreTheBest  😑😒",irony
1043,@user did you think that only making 100 was going to be enough?,irony
1044,This is the weather i just love walking to work in  #worst #weatherbomb,irony
1045,"[Alaska #HipHop] Flowtronics: What's This World Coming To (Rizzle P, Boone Pratt, Token R...: via> @user",non_irony
1046,"@user #eskom yup, service delivery is impeccable . diesel supply or cash flow problems? Ineptitude",irony
1047,#bitch #bitchy #badass #lol #laughing #jokes   #funtime #funny #fun #ecards...,irony
1048,#Australia -- Eight #children #killed in Australia in #reported #mass #stabbing. via @user,non_irony
1049,Just seen the result| What the actual.... #saintsfc,non_irony
1050,Lagopodous - Like a rabbit's foot!!|Not so easy to drop into conversation but you never know.,non_irony
1051,@user  ___ I love that Song <3,non_irony
1052,Why is paper so sharp? Someone should put a ban on paper!  #liberalmentality,irony
1053,#Cuba #sees #long #struggle #ahead #before #U.S. #lifts #embargo. via @user,non_irony
1054,@user Oh that sounds like a great plan.  @user @user,irony
1055,This is a song??? Awful!!,non_irony
1056,@user HOW DARE YOU HAVE FUN AS CHRISTIANS! WE ARE SUPPOSED TO BE BORING AND HAVE ZERO FUN! HORRIBLE CHRISTIANS! LOL #MISFIT,irony
1057,Get Updated with Basant Rai is out! Stories via @user @user @user,non_irony
1058,"Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon",non_irony
1059,@user Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.,non_irony
1060,is the name of the game.,non_irony
1061,Can't believe @user is even considering renaming the Academic Building after Perry...b/c he did so much great stuff for public educ?,irony
1062,@user You are no fun at all!,non_irony
1063,I still love the newsroom regardless of what everyone else thinks,non_irony
1064,I don't even have progress on my thesis tas preparations for our event this thursday 😩,non_irony
1065,First photos of the Infiniti Vision GT concept emerge,non_irony
1066,I hate when random people get in the hot tub with me #favthings,irony
1067,Pre work shenanigans lmbo alissamarie_b #letswork  #kiddingnotkidding #funtimes #sheseriouslyrocks,irony
1068,Every story has an end.. but in life every Ending ia just a new Begining. #quoteoftheday #lifequotes,non_irony
1069,How the fuck do u come out of a commercial injury break w a delay of game? #Redskins,non_irony
1070,Girls who can rock this thang~ #PrincipalSwag,irony
1071,Follow friday is everyday. Help new ones so they feel good being on twitter.,non_irony
1072,@user really showing me the fastest LTE around  #speedtest,irony
1073,"@user yes, we officially try that.  #Gamergate",irony
1074,@user  don't you see the  for call teammates soft when you haven't been to practice in 2 weeks?  #overpaid.,irony
1075,Can't wait for the #facup 3rd draw,irony
1076,Fun fact: I have a color guard rifle named Stitch after I got stitches from it plus Stitch is my fav!,non_irony
1077,Photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints:  getting paid enough to put up...,non_irony
1078,at peak!! ;),non_irony
1079,Stuck in traffic!!! ☔️⚡️ #mondays #athensbyrain #traffic #ontheroad #ontime?  #sisters #COOLURSTYLE...,non_irony
1080,#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ,non_irony
1081,@user becauseeee I miss youu  coffee later?,irony
1082,"really, what else can a fish be besides a fish? @user @user @user @user",non_irony
1083,Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me...  😒,irony
1084,@user nice to know that you give me so much importance. :)  :] @user n,irony
1085,Not everyone will understand you. That's life.|#goodnight|#gatecrasher,non_irony
1086,"Close to white folks, I am forced to witness firsthand their willful ignorance about the impact of race and racism.-Bell Hooks #Ferguson",non_irony
1087,Can't believe it's been nearly 11months since my mum passed away 😬 miss her so much more and more everyday 💜💕,non_irony
1088,"#Kaley Cuoco-Sweeting #apologises #for #saying she's  #a #feminist: Kaley Cuoco-Sweeting, pictured with her...",non_irony
1089,Oi na how am I functioning right now #sleepdeprived,non_irony
1090,I asked God to protect me from my enemies .. shortly after I started losing friends 😳💯  or #naah,irony
1091,@user Lol I reckon. Was all in jest. I hope.,non_irony
1092,"I'll tell you what, those CEACCP books make a cracking bonfire, don't they? #frca #freedom",non_irony
1093,#notcies #eu Juncker receives birthday surprise: One million signatures opposing TTIP and CETA,non_irony
1094,@user My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups!!,irony
1095,@user Alone Tonight cause its a personal song which helps me to imagine myself beyond another world. |#GoSupersonicQuikr|@aboveandbeyond,non_irony
1096,"4. ""Yes"" was the reply. These are public dollars being used. What's with this lack of transparency around Union Pearson Express? #TOpoli",non_irony
1097,"A decent Christmas party for a change, and an added bonus of not missing the last train for a change!",non_irony
1098,"My family might find a giant lump of Ice sitting where I'm sitting right now. Transformation is nigher, my fellows.",non_irony
1099,"Canny wait to get my new phone, sneaks and clothes on thursday #payday #would #be #rude  #too",non_irony
1100,"Good job @user Same-sex marriage harms free speech, new Ontario judge wrote in 2012",irony
1101,Twitter is dead. #ThanksFinals,irony
1102,"#hannity says ""Obama has been indoctrinated into a rigid ideology.""",irony
1103,Christmas music on the stair master #SundayFunday,irony
1104,"@user that's where you are wrong, I can just watch his films and not follow him on Twitter.",non_irony
1105,Choose your words carefully hurting someone feelings is not the right way to go.,non_irony
1106,"Looking for @user practitioners... Anyone out there, or recommendations?",non_irony
1107,@user I'm getting to notifications though. I know we up but only by 10. We playing bad?,non_irony
1108,"#TeensAnalyzed  Not expirienced, but cock hungry",non_irony
1109,"@user Be more narrow with that knife, you might just find the target to answer that. -Sarcastic.",non_irony
1110,Drudgery personified #commuterprobs #northernline #tfl,non_irony
1111,@user @user @user @user @user  nice to see the ambulance service is so important to OUR mps,irony
1112,@user illridewithyou,irony
1113,"dressing gown on, turkey and buffalo sauce sandwich in hand and big fat quiz of the year  #moving #ever #again",non_irony
1114,"#Sopping #wet|#Squishing #mud #between #toes...||Well, why ...|#Swimming in a #mud #puddle",non_irony
1115,@user Thanks. I'll have to check out another store in Calgary.,non_irony
1116,Next day makeup just looks so hawt 💋,irony
1117,"@user Email me when you need a friend...always here to chat, I've been there many many times so right with you xx",non_irony
1118,"My grandma tells me she made raviolis to eat.. You know I yelled back ""fuck you I don't want no ravioli nigga!!!""",non_irony
1119,@user I never study lolz. I've been working on a presentation thats due tomorrow and I just now started😅,non_irony
1120,Why can't heroes be happy in DC Comics? I mean even their great flagship romance ( ) is a Fauxmance and will bring about destruction,irony
1121,Someone I work w doesn't let his kids believe in Santa because he's mythical  & at odds w Church dogma. I REALLY want 2 explain  2 him,irony
1122,"My teacher just gave me an ""I feel sorry for you look"" I must look really adorable...",irony
